"arg_gene_id","contig_name","orf_num_in_contig_A","actual_start_A","actual_end_A","orf_direction_A","ARG_group","ARG_subtype","ARG_mechanism","mge_gene_id","orf_num_in_contig_B","actual_start_B","actual_end_B","orf_direction_B","MGE_major_category","MGE_minor_category","loc_diff","orf_diff"
"k141_419260_length_18206_cov_11.0000_9","k141_419260_length_18206_cov_11.0000",9,8363,10616,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_419260_length_18206_cov_11.0000_11",11,11501,11827,-1,"phage","infection,regulation",885,2
"k141_419513_length_4794_cov_8.0101_4","k141_419513_length_4794_cov_8.0101",4,2753,3898,-1,"aminoglycoside","aminoglycoside__AAC(3)-IId","Enzymatic inactivation","k141_419513_length_4794_cov_8.0101_1",1,96,1590,-1,"stability/transfer/defense",NA,1163,3
"k141_419513_length_4794_cov_8.0101_4","k141_419513_length_4794_cov_8.0101",4,2753,3898,-1,"aminoglycoside","aminoglycoside__AAC(3)-IId","Enzymatic inactivation","k141_419513_length_4794_cov_8.0101_3",3,2230,2919,-1,"integration/excision",NA,166,1
"k141_419513_length_4794_cov_8.0101_4","k141_419513_length_4794_cov_8.0101",4,2753,3898,-1,"aminoglycoside","aminoglycoside__AAC(3)-IId","Enzymatic inactivation","k141_419513_length_4794_cov_8.0101_5",5,3756,4981,1,"integration/excision",NA,142,1
"k141_42026_length_264511_cov_20.0004_143","k141_42026_length_264511_cov_20.0004",143,127456,128109,1,"multidrug","multidrug__mdtH","Efflux pump","k141_42026_length_264511_cov_20.0004_147",147,130562,130887,1,"replication/recombination/repair",NA,2453,4
"k141_42026_length_264511_cov_20.0004_144","k141_42026_length_264511_cov_20.0004",144,127958,128883,1,"multidrug","multidrug__mdtH","Efflux pump","k141_42026_length_264511_cov_20.0004_147",147,130562,130887,1,"replication/recombination/repair",NA,1679,3
"k141_42026_length_264511_cov_20.0004_257","k141_42026_length_264511_cov_20.0004",257,244264,246593,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42026_length_264511_cov_20.0004_247",247,231895,237824,-1,"replication/recombination/repair","transfer,partitioning",6440,10
"k141_42026_length_264511_cov_20.0004_257","k141_42026_length_264511_cov_20.0004",257,244264,246593,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42026_length_264511_cov_20.0004_249",249,237028,238789,-1,"replication/recombination/repair","partitioning",5475,8
"k141_42026_length_264511_cov_20.0004_257","k141_42026_length_264511_cov_20.0004",257,244264,246593,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42026_length_264511_cov_20.0004_259",259,248526,248907,-1,"integration/excision",NA,1933,2
"k141_420414_length_33439_cov_19.0000_2","k141_420414_length_33439_cov_19.0000",2,1249,3472,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_420414_length_33439_cov_19.0000_8",8,9400,10205,-1,"replication/recombination/repair",NA,5928,6
"k141_420414_length_33439_cov_19.0000_2","k141_420414_length_33439_cov_19.0000",2,1249,3472,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_420414_length_33439_cov_19.0000_10",10,10388,12957,-1,"replication/recombination/repair",NA,6916,8
"k141_420414_length_33439_cov_19.0000_17","k141_420414_length_33439_cov_19.0000",17,18689,20278,1,"multidrug","multidrug__MexE","Efflux pump","k141_420414_length_33439_cov_19.0000_8",8,9400,10205,-1,"replication/recombination/repair",NA,8484,9
"k141_420414_length_33439_cov_19.0000_17","k141_420414_length_33439_cov_19.0000",17,18689,20278,1,"multidrug","multidrug__MexE","Efflux pump","k141_420414_length_33439_cov_19.0000_10",10,10388,12957,-1,"replication/recombination/repair",NA,5732,7
"k141_420414_length_33439_cov_19.0000_18","k141_420414_length_33439_cov_19.0000",18,19905,24100,1,"multidrug","multidrug__sdeY","Efflux pump","k141_420414_length_33439_cov_19.0000_8",8,9400,10205,-1,"replication/recombination/repair",NA,9700,10
"k141_420414_length_33439_cov_19.0000_18","k141_420414_length_33439_cov_19.0000",18,19905,24100,1,"multidrug","multidrug__sdeY","Efflux pump","k141_420414_length_33439_cov_19.0000_10",10,10388,12957,-1,"replication/recombination/repair",NA,6948,8
"k141_420414_length_33439_cov_19.0000_18","k141_420414_length_33439_cov_19.0000",18,19905,24100,1,"multidrug","multidrug__sdeY","Efflux pump","k141_420414_length_33439_cov_19.0000_30",30,30915,31406,1,"replication/recombination/repair",NA,6815,12
"k141_42049_length_223288_cov_107.0098_8","k141_42049_length_223288_cov_107.0098",8,8827,11070,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_42049_length_223288_cov_107.0098_3",3,2189,3517,-1,"transfer","competence",5310,5
"k141_42049_length_223288_cov_107.0098_8","k141_42049_length_223288_cov_107.0098",8,8827,11070,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_42049_length_223288_cov_107.0098_4",4,3183,4492,-1,"transfer","competence",4335,4
"k141_42049_length_223288_cov_107.0098_8","k141_42049_length_223288_cov_107.0098",8,8827,11070,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_42049_length_223288_cov_107.0098_11",11,13087,13860,1,"replication/recombination/repair",NA,2017,3
"k141_42330_length_730756_cov_261.2513_7","k141_42330_length_730756_cov_261.2513",7,7780,11967,1,"multidrug","multidrug__oqxB","Efflux pump","k141_42330_length_730756_cov_261.2513_1",1,702,1051,1,"integration/excision",NA,6729,6
"k141_42330_length_730756_cov_261.2513_7","k141_42330_length_730756_cov_261.2513",7,7780,11967,1,"multidrug","multidrug__oqxB","Efflux pump","k141_42330_length_730756_cov_261.2513_2",2,1312,1589,1,"integration/excision",NA,6191,5
"k141_42330_length_730756_cov_261.2513_196","k141_42330_length_730756_cov_261.2513",196,203848,206177,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42330_length_730756_cov_261.2513_183",183,188478,194407,-1,"replication/recombination/repair","transfer,partitioning",9441,13
"k141_42330_length_730756_cov_261.2513_196","k141_42330_length_730756_cov_261.2513",196,203848,206177,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42330_length_730756_cov_261.2513_185",185,193632,195393,-1,"replication/recombination/repair","partitioning",8455,11
"k141_42330_length_730756_cov_261.2513_196","k141_42330_length_730756_cov_261.2513",196,203848,206177,-1,"multidrug","multidrug__msbA","Efflux pump","k141_42330_length_730756_cov_261.2513_198",198,208180,208557,-1,"integration/excision","regulation,lysis/lysogeny",2003,2
"k141_424514_length_9292_cov_8.0000_4","k141_424514_length_9292_cov_8.0000",4,4325,6514,-1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_424514_length_9292_cov_8.0000_5",5,6043,6912,-1,"replication/recombination/repair",NA,471,1
"k141_42582_length_736791_cov_32.6245_207","k141_42582_length_736791_cov_32.6245",207,229709,231186,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_42582_length_736791_cov_32.6245_215",215,235027,236716,-1,"replication/recombination/repair",NA,3841,8
"k141_42582_length_736791_cov_32.6245_207","k141_42582_length_736791_cov_32.6245",207,229709,231186,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_42582_length_736791_cov_32.6245_216",216,236298,236855,-1,"replication/recombination/repair",NA,5112,9
"k141_42582_length_736791_cov_32.6245_207","k141_42582_length_736791_cov_32.6245",207,229709,231186,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_42582_length_736791_cov_32.6245_219",219,239100,243843,-1,"phage",NA,7914,12
"k141_42599_length_9631_cov_106.4926_8","k141_42599_length_9631_cov_106.4926",8,7915,9003,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_42599_length_9631_cov_106.4926_1",1,388,1069,1,"replication/recombination/repair",NA,6846,7
"k141_42599_length_9631_cov_106.4926_8","k141_42599_length_9631_cov_106.4926",8,7915,9003,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_42599_length_9631_cov_106.4926_3",3,3248,5573,-1,"replication/recombination/repair",NA,2342,5
"k141_43272_length_17429_cov_9.0000_6","k141_43272_length_17429_cov_9.0000",6,7171,9400,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_43272_length_17429_cov_9.0000_2",2,2308,3365,1,"transfer",NA,3806,4
"k141_43272_length_17429_cov_9.0000_6","k141_43272_length_17429_cov_9.0000",6,7171,9400,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_43272_length_17429_cov_9.0000_11",11,14231,15036,-1,"replication/recombination/repair",NA,4831,5
"k141_43272_length_17429_cov_9.0000_6","k141_43272_length_17429_cov_9.0000",6,7171,9400,1,"polymyxin","polymyxin__rosB","Efflux pump","k141_43272_length_17429_cov_9.0000_13",13,15222,17803,-1,"replication/recombination/repair",NA,5822,7
"k141_43461_length_613580_cov_67.0367_260","k141_43461_length_613580_cov_67.0367",260,289070,291259,1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_43461_length_613580_cov_67.0367_252",252,275176,278679,1,"replication/recombination/repair",NA,10391,8
"k141_43461_length_613580_cov_67.0367_260","k141_43461_length_613580_cov_67.0367",260,289070,291259,1,"other_peptide_antibiotics","other_peptide_antibiotics__microcin efflux pumu gene yojI","Efflux pump","k141_43461_length_613580_cov_67.0367_259",259,288344,289223,1,"replication/recombination/repair",NA,153,1
"k141_43461_length_613580_cov_67.0367_443","k141_43461_length_613580_cov_67.0367",443,506671,508617,1,"multidrug","multidrug__mdtK","Efflux pump","k141_43461_length_613580_cov_67.0367_438",438,501177,503063,-1,"replication/recombination/repair","stability/transfer/defense",3608,5
"k141_43461_length_613580_cov_67.0367_443","k141_43461_length_613580_cov_67.0367",443,506671,508617,1,"multidrug","multidrug__mdtK","Efflux pump","k141_43461_length_613580_cov_67.0367_440",440,504098,504725,1,"replication/recombination/repair",NA,1946,3
"k141_43472_length_452912_cov_53.3025_16","k141_43472_length_452912_cov_53.3025",16,18655,20984,1,"multidrug","multidrug__msbA","Efflux pump","k141_43472_length_452912_cov_53.3025_14",14,15865,16246,1,"integration/excision",NA,2409,2
"k141_43472_length_452912_cov_53.3025_16","k141_43472_length_452912_cov_53.3025",16,18655,20984,1,"multidrug","multidrug__msbA","Efflux pump","k141_43472_length_452912_cov_53.3025_24",24,26318,28079,1,"replication/recombination/repair","partitioning",5334,8
"k141_43472_length_452912_cov_53.3025_16","k141_43472_length_452912_cov_53.3025",16,18655,20984,1,"multidrug","multidrug__msbA","Efflux pump","k141_43472_length_452912_cov_53.3025_26",26,28325,34254,1,"replication/recombination/repair","transfer,partitioning",7341,10
"k141_43472_length_452912_cov_53.3025_144","k141_43472_length_452912_cov_53.3025",144,155247,156856,-1,"multidrug","multidrug__mdtH","Efflux pump","k141_43472_length_452912_cov_53.3025_141",141,153071,153396,-1,"replication/recombination/repair",NA,1851,3
"k141_43547_length_231560_cov_109.1636_166","k141_43547_length_231560_cov_109.1636",166,173020,175349,-1,"multidrug","multidrug__msbA","Efflux pump","k141_43547_length_231560_cov_109.1636_156",156,160619,166571,-1,"replication/recombination/repair","transfer,partitioning",6449,10
"k141_43547_length_231560_cov_109.1636_166","k141_43547_length_231560_cov_109.1636",166,173020,175349,-1,"multidrug","multidrug__msbA","Efflux pump","k141_43547_length_231560_cov_109.1636_158",158,165803,167564,-1,"replication/recombination/repair","partitioning",5456,8
"k141_43547_length_231560_cov_109.1636_166","k141_43547_length_231560_cov_109.1636",166,173020,175349,-1,"multidrug","multidrug__msbA","Efflux pump","k141_43547_length_231560_cov_109.1636_168",168,177260,177637,-1,"integration/excision",NA,1911,2
"k141_4360_length_11223_cov_59.7891_2","k141_4360_length_11223_cov_59.7891",2,592,4783,-1,"multidrug","multidrug__sdeY","Efflux pump","k141_4360_length_11223_cov_59.7891_7",7,9397,10098,-1,"replication/recombination/repair",NA,4614,5
"k141_4360_length_11223_cov_59.7891_3","k141_4360_length_11223_cov_59.7891",3,3761,5350,-1,"multidrug","multidrug__Enterobacter cloacae acrA","Efflux pump","k141_4360_length_11223_cov_59.7891_7",7,9397,10098,-1,"replication/recombination/repair",NA,4047,4
"k141_44047_length_4324_cov_4.0000_2","k141_44047_length_4324_cov_4.0000",2,493,1562,-1,"aminoglycoside","aminoglycoside__APH(3'')-Ib","Enzymatic inactivation","k141_44047_length_4324_cov_4.0000_3",3,1362,2179,-1,"integration/excision",NA,200,1
"k141_44119_length_108569_cov_37.7999_92","k141_44119_length_108569_cov_37.7999",92,99868,101345,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_44119_length_108569_cov_37.7999_101",101,105932,107421,-1,"replication/recombination/repair",NA,4587,9
"k141_44119_length_108569_cov_37.7999_92","k141_44119_length_108569_cov_37.7999",92,99868,101345,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_44119_length_108569_cov_37.7999_102",102,107203,107760,-1,"replication/recombination/repair",NA,5858,10
"k141_44119_length_108569_cov_37.7999_92","k141_44119_length_108569_cov_37.7999",92,99868,101345,1,"beta_lactam","beta_lactam__Klebsiella pneumoniae OmpK37","Reduced permeability","k141_44119_length_108569_cov_37.7999_103",103,107795,108536,-1,"integration/excision",NA,6450,11
"k141_44458_length_34032_cov_10.9935_20","k141_44458_length_34032_cov_10.9935",20,17022,20069,-1,"multidrug","multidrug__mexW","Efflux pump","k141_44458_length_34032_cov_10.9935_12",12,9666,10054,1,"phage","structural",6968,8
"k141_44458_length_34032_cov_10.9935_20","k141_44458_length_34032_cov_10.9935",20,17022,20069,-1,"multidrug","multidrug__mexW","Efflux pump","k141_44458_length_34032_cov_10.9935_13",13,10009,12187,1,"phage","replication,chaperone",4835,7
"k141_44458_length_34032_cov_10.9935_21","k141_44458_length_34032_cov_10.9935",21,19341,20318,-1,"multidrug","multidrug__mexW","Efflux pump","k141_44458_length_34032_cov_10.9935_12",12,9666,10054,1,"phage","structural",9287,9
"k141_44458_length_34032_cov_10.9935_21","k141_44458_length_34032_cov_10.9935",21,19341,20318,-1,"multidrug","multidrug__mexW","Efflux pump","k141_44458_length_34032_cov_10.9935_13",13,10009,12187,1,"phage","replication,chaperone",7154,8
"k141_44571_length_61293_cov_57.4884_16","k141_44571_length_61293_cov_57.4884",16,13744,15713,1,"multidrug","multidrug__tolC","Efflux pump","k141_44571_length_61293_cov_57.4884_11",11,9132,11652,-1,"replication/recombination/repair","partitioning",2092,5
"k141_44571_length_61293_cov_57.4884_32","k141_44571_length_61293_cov_57.4884",32,33454,34547,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_44571_length_61293_cov_57.4884_31",31,32199,33850,1,"phage","regulation,infection",396,1
"k141_44571_length_61293_cov_57.4884_32","k141_44571_length_61293_cov_57.4884",32,33454,34547,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_44571_length_61293_cov_57.4884_46",46,44341,46666,1,"replication/recombination/repair",NA,9794,14
"k141_45134_length_496838_cov_41.5162_325","k141_45134_length_496838_cov_41.5162",325,335043,336668,1,"multidrug","multidrug__MexE","Efflux pump","k141_45134_length_496838_cov_41.5162_333",333,345960,346697,-1,"phage","lysis/lysogeny",9292,8
"k141_45134_length_496838_cov_41.5162_326","k141_45134_length_496838_cov_41.5162",326,336270,340507,1,"multidrug","multidrug__adeF","Efflux pump","k141_45134_length_496838_cov_41.5162_333",333,345960,346697,-1,"phage","lysis/lysogeny",5453,7
"k141_45134_length_496838_cov_41.5162_327","k141_45134_length_496838_cov_41.5162",327,339501,341378,1,"multidrug","multidrug__adeH","Efflux pump","k141_45134_length_496838_cov_41.5162_333",333,345960,346697,-1,"phage","lysis/lysogeny",4582,6
"k141_45319_length_454344_cov_26.5896_39","k141_45319_length_454344_cov_26.5896",39,34666,35811,1,"beta_lactam","beta_lactam__OKP-B-5","Enzymatic inactivation","k141_45319_length_454344_cov_26.5896_48",48,43974,45595,1,"phage","regulation",8163,9
"k141_45319_length_454344_cov_26.5896_39","k141_45319_length_454344_cov_26.5896",39,34666,35811,1,"beta_lactam","beta_lactam__OKP-B-5","Enzymatic inactivation","k141_45319_length_454344_cov_26.5896_49",49,45212,45893,-1,"transfer","competence",9401,10
"k141_46105_length_147864_cov_176.6288_63","k141_46105_length_147864_cov_176.6288",63,65516,67199,1,"multidrug","multidrug__adeI","Efflux pump","k141_46105_length_147864_cov_176.6288_73",73,78065,78210,1,"integration/excision",NA,10866,10
"k141_4616_length_10207_cov_212.3615_3","k141_4616_length_10207_cov_212.3615",3,1708,2796,-1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_4616_length_10207_cov_212.3615_8",8,5448,7773,1,"replication/recombination/repair",NA,2652,5
"k141_46327_length_712263_cov_23.4648_30","k141_46327_length_712263_cov_23.4648",30,28386,29531,-1,"beta_lactam","beta_lactam__SHV-11","Enzymatic inactivation","k141_46327_length_712263_cov_23.4648_20",20,18166,18847,1,"transfer","competence",9539,10
"k141_46327_length_712263_cov_23.4648_30","k141_46327_length_712263_cov_23.4648",30,28386,29531,-1,"beta_lactam","beta_lactam__SHV-11","Enzymatic inactivation","k141_46327_length_712263_cov_23.4648_21",21,18699,20320,-1,"phage","regulation",8066,9
"k141_4676_length_12478_cov_176.6481_4","k141_4676_length_12478_cov_176.6481",4,1729,2822,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_4676_length_12478_cov_176.6481_5",5,2562,4215,-1,"phage","regulation,infection",260,1
"k141_46882_length_101132_cov_28.1450_28","k141_46882_length_101132_cov_28.1450",28,25426,26515,1,"bacitracin","bacitracin__bacA","Antibiotic target alteration","k141_46882_length_101132_cov_28.1450_21",21,17769,18450,1,"replication/recombination/repair",NA,6976,7
